,price,size,municipality,distance,status,floor,hasLift,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3
118,630.0,54.0,684.7440233485155,32432,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
119,750.0,90.0,700.3570402720752,26401,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120,730.0,50.0,705.5941137736924,8717,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
121,600.0,90.0,686.0932915831607,25182,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
122,650.0,45.0,705.5941137736924,5656,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,750.0,38.0,705.5941137736924,470,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
124,730.0,50.0,697.6936662706468,16410,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
125,735.0,30.0,705.5941137736924,11188,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,610.0,72.0,689.0798550358614,19544,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
127,580.0,54.0,678.2385996303656,39053,695.2438271604938,670.416612627114,673.705516292519,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
128,725.0,50.0,692.2731637371271,23787,695.2438271604938,690.2090043772075,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
129,750.0,48.0,705.5941137736924,5085,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
130,750.0,70.0,699.6173866894447,29660,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131,750.0,49.0,705.5941137736924,8465,695.2438271604938,700.3570402720752,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
132,730.0,60.0,697.3853988595729,20948,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
133,560.0,26.0,705.5941137736924,625,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
134,700.0,23.0,705.5941137736924,1271,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135,750.0,80.0,701.0271662958082,14991,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
136,730.0,70.0,689.0798550358614,18781,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
137,730.0,52.0,705.5941137736924,8827,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
138,740.0,64.0,705.5941137736924,8365,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
139,720.0,65.0,705.5941137736924,7511,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140,720.0,63.0,693.2144366693383,19731,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
141,740.0,54.0,705.5941137736924,6636,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
142,720.0,52.0,696.177593357043,12695,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
143,730.0,45.0,705.5941137736924,4385,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
144,600.0,80.0,705.5941137736924,7223,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
145,600.0,80.0,705.5941137736924,7141,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
146,725.0,71.0,697.8854017018289,23158,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
147,675.0,76.0,688.6151981170156,43485,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
148,750.0,54.0,701.4185840255545,15834,695.2438271604938,697.6898426464414,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
149,750.0,79.0,695.813794201381,34697,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150,700.0,54.0,705.5941137736924,3354,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
151,750.0,54.0,705.5941137736924,8322,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
152,730.0,48.0,705.5941137736924,6997,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
153,650.0,61.0,699.6173866894447,28605,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
154,730.0,63.0,705.5941137736924,7893,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
155,720.0,50.0,705.5941137736924,7041,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
156,720.0,51.0,705.5941137736924,6973,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
157,750.0,47.0,705.5941137736924,4538,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
158,730.0,50.0,705.5941137736924,7411,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
159,730.0,40.0,705.5941137736924,4201,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
160,670.0,67.0,686.0932915831607,25100,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
161,740.0,52.0,705.5941137736924,4862,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
162,720.0,69.0,699.6173866894447,29084,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
163,750.0,59.0,705.5941137736924,8400,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,740.0,45.0,705.5941137736924,7720,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
165,740.0,60.0,705.5941137736924,6670,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
166,730.0,45.0,705.5941137736924,854,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,620.0,75.0,697.3853988595729,21044,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
168,695.0,67.0,695.3531236997887,16111,695.2438271604938,670.416612627114,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
169,650.0,95.0,693.7218364534331,29884,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
170,675.0,68.0,699.6173866894447,30461,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
171,695.0,65.0,705.5941137736924,8484,695.2438271604938,670.416612627114,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
172,750.0,111.0,697.3853988595729,20583,695.2438271604938,697.480889673296,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
173,675.0,35.0,705.5941137736924,1016,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
174,730.0,60.0,697.3853988595729,20756,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
175,690.0,85.0,697.3853988595729,20804,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
176,750.0,45.0,705.5941137736924,5089,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
177,600.0,32.0,705.5941137736924,6325,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,723.0,25.0,697.6936662706468,16775,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,725.0,50.0,705.5941137736924,10503,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
180,750.0,67.0,696.177593357043,11657,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
181,600.0,45.0,680.8407691176255,41003,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
182,750.0,70.0,701.0271662958082,14642,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
183,720.0,54.0,705.5941137736924,3296,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
184,550.0,75.0,665.5644000706862,53247,695.2438271604938,670.416612627114,687.6335443592284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
185,720.0,49.0,705.5941137736924,8411,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
186,740.0,65.0,705.5941137736924,8443,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
187,720.0,56.0,705.5941137736924,6691,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
188,650.0,31.0,705.5941137736924,1207,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
189,650.0,96.0,681.7049714102249,43953,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
190,690.0,64.0,699.6173866894447,30634,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
191,750.0,25.0,705.5941137736924,3177,695.2438271604938,698.3045241054774,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,725.0,45.0,705.5941137736924,10508,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
193,620.0,85.0,689.0798550358614,19767,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
194,590.0,52.0,679.5396843739956,44526,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
195,750.0,80.0,701.0271662958082,20818,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
196,720.0,36.0,705.5941137736924,5975,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,700.0,82.0,690.3883364282716,42463,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
198,692.0,83.0,693.2144366693383,20294,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
199,670.0,79.0,693.2144366693383,20294,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200,609.0,56.0,699.6173866894447,30186,687.4158589999863,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
201,718.0,86.0,693.2144366693383,20294,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
202,694.0,81.0,693.2144366693383,20294,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
203,658.0,78.0,693.2144366693383,20294,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
204,750.0,36.0,705.5941137736924,3620,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
205,723.0,88.0,693.2144366693383,20294,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
206,728.0,91.0,693.2144366693383,20294,687.4158589999863,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
207,650.0,28.0,705.5941137736924,4920,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
208,750.0,60.0,699.6173866894447,29663,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
209,735.0,60.0,697.3853988595729,20886,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
210,699.0,78.0,699.1103969045737,27684,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
211,725.0,67.0,697.3705174848837,17191,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
212,740.0,77.0,699.6173866894447,28385,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
213,720.0,73.0,695.813794201381,34761,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
214,750.0,79.0,696.177593357043,11728,695.2438271604938,690.2090043772075,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
215,710.0,66.0,697.3853988595729,20588,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
216,725.0,62.0,705.5941137736924,7748,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
217,750.0,46.0,705.5941137736924,5680,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
218,750.0,61.0,705.5941137736924,3161,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
219,720.0,110.0,697.3853988595729,21417,695.2438271604938,670.416612627114,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
220,720.0,48.0,705.5941137736924,3551,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
221,700.0,57.0,705.5941137736924,8410,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
222,750.0,75.0,697.8854017018289,24176,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
223,610.0,26.0,705.5941137736924,5343,695.2438271604938,697.6898426464414,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
224,740.0,52.0,697.3705174848837,17525,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
225,715.0,62.0,699.1103969045737,26558,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
226,550.0,57.0,681.7049714102249,43521,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
227,710.0,36.0,705.5941137736924,1315,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
228,730.0,51.0,705.5941137736924,8093,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
229,750.0,23.0,705.5941137736924,1367,695.2438271604938,697.9828806237635,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230,690.0,33.0,705.5941137736924,5232,695.2438271604938,697.6898426464414,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
231,740.0,73.0,697.3853988595729,21838,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
232,750.0,66.0,705.5941137736924,5627,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
233,720.0,44.0,705.5941137736924,8176,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
234,740.0,41.0,705.5941137736924,4787,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
235,740.0,57.0,705.5941137736924,3642,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
236,740.0,62.0,699.1103969045737,26890,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
237,700.0,74.0,696.177593357043,9950,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
238,730.0,35.0,705.5941137736924,760,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
239,700.0,28.0,705.5941137736924,9700,695.2438271604938,697.6898426464414,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
240,750.0,109.0,686.0932915831607,24455,695.2438271604938,697.6898426464414,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
241,749.0,38.0,705.5941137736924,6506,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
242,700.0,30.0,705.5941137736924,2411,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
243,667.0,70.0,697.3853988595729,21185,695.2438271604938,697.9828806237635,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
244,725.0,45.0,705.5941137736924,10398,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
