,price,size_stand,municipality_stand,distance_stand,status_stand,floor_stand,hasLift_stand,propertyType_chalet_stand,propertyType_countryHouse_stand,propertyType_duplex_stand,propertyType_flat_stand,propertyType_penthouse_stand,propertyType_studio_stand,exterior_False_stand,exterior_True_stand,rooms_0_stand,rooms_1_stand,rooms_2_stand,rooms_3_stand,rooms_4_stand,bathrooms_1_stand,bathrooms_2_stand,bathrooms_3_stand
0,750.0,0.09318294393325781,0.7741915587639021,-0.6946524437149002,0.2893035856698655,0.4740634922798236,0.9433430807786863,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,0.5118521465483947,-0.1547646465068274,-0.3991516427353206,-0.47519096331149147,0.4751909633114915,-0.40406101782088427,1.377789927654344,-0.7637626158259734,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
1,750.0,0.6071920862747762,0.2668764856601969,0.017278449244819697,0.2893035856698655,-0.9760528455711768,-0.7978308344351008,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,0.5118521465483947,-0.1547646465068274,-0.3991516427353206,-0.47519096331149147,0.4751909633114915,-0.40406101782088427,-0.7258000511750562,1.3093073414159544,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
2,590.0,0.6071920862747762,-2.3913480380925964,3.1791489533196584,0.2893035856698655,-1.604655735179771,-0.7978308344351008,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,0.5118521465483947,-0.1547646465068274,-0.3991516427353206,-0.47519096331149147,0.4751909633114915,-0.40406101782088427,-0.7258000511750562,-0.7637626158259734,2.44532039551767,-0.05415303610738822,-3.060005941764879,3.1124748994971827,-0.05415303610738822
3,684.0,-0.6778307695790198,0.7741915587639021,-0.4117716903528859,-4.156920659263779,-1.604655735179771,-2.4566704427519945,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,-1.9536891790790838,-0.1547646465068274,2.5053135022748845,-0.47519096331149147,0.4751909633114915,2.4748737341529163,-0.7258000511750562,-0.7637626158259734,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
4,600.0,0.7613948289772318,-2.2332699158799283,1.6522651080105708,0.2893035856698655,0.4740634922798236,-0.7978308344351008,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,0.5118521465483947,-0.1547646465068274,-0.3991516427353206,-0.47519096331149147,0.4751909633114915,-0.40406101782088427,-0.7258000511750562,1.3093073414159544,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
5,600.0,0.6585930005089281,-2.0391045405622674,2.2044258269244335,0.2893035856698655,0.7795643439420474,-0.7978308344351008,-0.054153036107388225,-0.05415303610738821,4.840306956027834,-1.9536891790790838,-0.1547646465068274,-0.3991516427353206,-0.47519096331149147,0.4751909633114915,-0.40406101782088427,1.377789927654344,-0.7637626158259734,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
6,550.0,-0.2666234557058051,0.7741915587639021,-0.9314155832378462,0.2893035856698655,0.7795643439420474,-0.7978308344351008,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,0.5118521465483947,-0.1547646465068274,-0.3991516427353206,-0.47519096331149147,0.4751909633114915,-0.40406101782088427,1.377789927654344,-0.7637626158259734,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
7,700.0,-1.551646311559601,0.7741915587639021,-0.8093993201822771,0.2893035856698655,0.7795643439420474,-0.7978308344351008,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,-1.9536891790790838,-0.1547646465068274,2.5053135022748845,-0.47519096331149147,0.4751909633114915,2.4748737341529163,-0.7258000511750562,-0.7637626158259734,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
8,700.0,1.4296067140212056,-0.6524886937532467,1.1903854805952234,0.2893035856698655,0.4740634922798236,0.9433430807786863,-0.054153036107388225,-0.05415303610738821,4.840306956027834,-1.9536891790790838,-0.1547646465068274,-0.3991516427353206,-0.47519096331149147,0.4751909633114915,-0.40406101782088427,-0.7258000511750562,1.3093073414159544,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
9,700.0,-0.6778307695790198,0.7741915587639021,-1.0847761906145448,0.2893035856698655,0.5209134681263043,-0.7978308344351008,-0.054153036107388225,-0.05415303610738821,-0.20659846763533435,0.5118521465483947,-0.1547646465068274,-0.3991516427353206,2.104417123236605,-2.104417123236605,-0.40406101782088427,1.377789927654344,-0.7637626158259734,-0.40894436648589017,-0.05415303610738822,0.3267967510622685,-0.3212877315609995,-0.05415303610738822
