,price,propertyType,size_stand,exterior,rooms,bathrooms,distance_stand,status,floor,hasLift
177,723.0,studio,-1.4612484092722922,True,0,1,0.0056300041269761,newdevelopment,Desconocido,True
178,725.0,flat,-0.409325967651607,True,1,1,-0.4579222166685323,good,1,True
179,750.0,flat,0.3059812926504588,True,3,1,-0.3726321556356852,Desconocido,Desconocido,Desconocido
180,600.0,flat,-0.6197104559757441,True,2,1,1.7962778366259524,Desconocido,Desconocido,Desconocido
181,750.0,flat,0.432211985644941,True,3,1,-0.1520161832067004,good,2,False
182,720.0,flat,-0.2410183769922974,True,1,1,-0.9905786030322488,good,bj,False
183,550.0,penthouse,0.642596473969078,True,2,2,2.701209818676368,good,Desconocido,False
184,720.0,flat,-0.4514028653164345,False,3,1,-0.6125381678649934,good,3,False
185,740.0,flat,0.221827497320804,True,3,1,-0.6101731055139958,good,1,True
186,720.0,flat,-0.1568645816626426,False,2,1,-0.7396602692311085,good,4,False
187,650.0,flat,-1.2087870232833278,False,1,1,-1.1449728296333035,good,3,False
188,650.0,flat,1.5262113249304536,True,2,1,2.0143070221085337,good,3,False
189,690.0,flat,0.1797505996559766,True,2,1,1.0299237267042962,good,bj,False
190,750.0,studio,-1.4612484092722922,True,0,1,-0.9993736786500206,good,5,True
191,725.0,flat,-0.6197104559757441,True,1,1,-0.4575526756761889,good,2,True
192,620.0,flat,1.0633654506173522,False,1,1,0.2267633339452416,good,bj,True
193,590.0,flat,-0.3251721723219523,True,1,1,2.0566564198310826,good,bj,False
194,750.0,penthouse,0.8529809622932151,True,0,1,0.3044408505358155,good,1,True
195,720.0,studio,-0.9984025349591908,True,0,1,-0.7925785393346774,good,2,True
196,700.0,flat,0.93713475762287,True,2,1,1.904183806390213,good,3,False
197,692.0,flat,0.9792116552876974,True,2,2,0.2657129545382316,newdevelopment,Desconocido,True
198,670.0,flat,0.8109040646283877,True,2,2,0.2657129545382316,newdevelopment,Desconocido,True
199,609.0,flat,-0.1568645816626426,True,1,1,0.9968128537903314,newdevelopment,bj,True
200,718.0,flat,1.1054423482821796,True,2,2,0.2657129545382316,newdevelopment,Desconocido,True
201,694.0,flat,0.8950578599580425,True,2,2,0.2657129545382316,newdevelopment,Desconocido,True
202,658.0,flat,0.7688271669635603,True,2,2,0.2657129545382316,newdevelopment,Desconocido,True
203,750.0,flat,-0.9984025349591908,False,2,1,-0.966632346728399,good,2,True
204,723.0,flat,1.1895961436118343,True,2,2,0.2657129545382316,newdevelopment,Desconocido,True
205,728.0,flat,1.3158268366063166,True,2,2,0.2657129545382316,newdevelopment,Desconocido,True
206,650.0,studio,-1.33501771627781,True,0,1,-0.870551688719126,good,bj,False
207,750.0,flat,0.0114430089966669,False,2,1,0.958158865991216,good,1,False
208,735.0,flat,0.0114430089966669,True,3,1,0.3094666080316852,good,4,False
209,699.0,penthouse,0.7688271669635603,True,2,1,0.8118945412217149,good,2,False
210,725.0,flat,0.3059812926504588,True,3,1,0.0363758146899435,good,4,False
211,740.0,flat,0.7267502692987329,True,3,2,0.8637041883482537,good,bj,True
212,720.0,flat,0.5584426786394233,True,1,1,1.334942861784504,good,2,True
213,750.0,flat,0.8109040646283877,True,3,1,-0.3673846735444095,good,en,True
214,710.0,flat,0.2639043949856314,True,3,1,0.2874419648880211,good,4,False
215,725.0,flat,0.0955968043263218,True,2,1,-0.6615393034497227,good,3,False
216,750.0,flat,-0.5776335583109167,False,1,1,-0.8143814578829356,good,bj,False
217,750.0,flat,0.0535199066614944,True,2,1,-1.0005562098255194,good,1,True
218,720.0,flat,2.115287892238037,False,2,1,0.3487118614185499,good,Desconocido,True
219,720.0,flat,-0.4934797629812619,False,2,1,-0.9717320124227374,good,bj,False
220,700.0,flat,-0.1147876839978152,False,2,1,-0.612612076063462,good,4,False
221,750.0,duplex,0.642596473969078,True,2,2,0.5526245809936149,good,1,False
222,610.0,studio,-1.4191715116074648,False,0,1,-0.8392885207668779,good,3,True
223,740.0,flat,-0.3251721723219523,False,2,1,0.0610611529784798,good,4,False
224,715.0,flat,0.0955968043263218,True,2,1,0.7286739097459907,good,bj,True
225,550.0,flat,-0.1147876839978152,False,2,1,1.9823786803700676,good,bj,False
226,710.0,flat,-0.9984025349591908,True,1,1,-1.1369907441986873,good,bj,False
227,730.0,flat,-0.3672490699867796,True,2,1,-0.6360409749780309,good,2,False
228,750.0,studio,-1.545402204601947,True,0,1,-1.1331475178783164,good,8,True
229,690.0,flat,-1.124633227953673,False,1,1,-0.8474923307969005,good,3,True
230,740.0,flat,0.5584426786394233,True,3,1,0.3798272129738606,good,4,True
231,750.0,duplex,0.2639043949856314,True,1,1,-0.8182985924017752,good,bj,True
232,720.0,flat,-0.6617873536405715,False,3,1,-0.6299065945051312,good,2,False
233,740.0,flat,-0.7880180466350537,True,2,1,-0.8803814791154593,good,2,False
234,740.0,flat,-0.1147876839978152,True,1,1,-0.9650063663620884,good,1,True
235,740.0,flat,0.0955968043263218,True,2,1,0.7532114316375896,good,1,True
236,700.0,flat,0.6005195763042507,False,2,1,-0.4987934504217077,good,4,False
237,730.0,flat,-1.040479432624018,False,1,1,-1.1780097943488,good,2,True
238,700.0,studio,-1.33501771627781,True,0,1,-0.5172705000388756,good,3,True
239,750.0,flat,2.07321099457321,True,2,2,0.5732449683663743,good,3,True
240,749.0,flat,-0.914248739629536,True,1,1,-0.7533332859478128,good,2,True
241,700.0,studio,-1.2508639209481551,False,0,1,-1.055987358677023,good,bj,True
242,667.0,flat,0.432211985644941,True,1,1,0.331565159373818,good,8,True
243,725.0,flat,-0.6197104559757441,False,1,1,-0.4656825775077428,good,1,True
244,550.0,penthouse,0.432211985644941,True,3,1,2.283480680931436,good,3,False
245,695.0,flat,-0.19894147932747,True,3,1,0.2266155175483043,good,4,False
246,750.0,flat,1.9049034039139003,True,3,1,0.8951151726974392,good,1,False
247,699.0,flat,-0.3251721723219523,True,1,1,-0.7100230816451713,good,3,True
248,750.0,studio,-1.1667101256185004,True,0,1,-0.8641955836508202,good,14,True
249,730.0,flat,0.8529809622932151,True,3,1,1.4098118668332684,good,4,False
250,710.0,flat,-1.2508639209481551,True,1,1,-1.148742147755206,good,bj,False
251,650.0,flat,-0.0727107863329878,True,1,1,-0.7963478574565797,good,4,True
252,600.0,countryHouse,0.0114430089966669,False,2,2,0.5230613016061462,renew,Desconocido,Desconocido
253,740.0,flat,-0.7880180466350537,True,2,1,-0.616455302383833,good,3,False
254,750.0,studio,-1.040479432624018,True,0,1,-1.14016879673284,good,4,False
255,750.0,flat,0.6005195763042507,True,3,1,0.9272652390313112,good,2,True
256,710.0,flat,0.3901350879801136,True,3,1,0.8677691392640307,good,5,True
257,560.0,studio,-0.5776335583109167,True,0,1,-0.9543635857825996,good,bj,False
258,600.0,flat,-0.7459411489702263,True,1,1,0.1630544668652467,good,bj,False
259,720.0,flat,-0.6617873536405715,True,1,1,-0.968923500880928,good,ss,False
260,750.0,flat,0.0114430089966669,True,2,1,-1.042683882952662,good,Desconocido,False
261,750.0,flat,-0.7459411489702263,False,1,1,-1.0300455810145193,good,4,True
262,750.0,studio,1.2737499389414892,True,0,1,-0.6999715666534319,good,4,True
263,650.0,studio,-0.6197104559757441,False,0,1,-0.9528115136147576,good,bj,True
264,650.0,flat,-0.0306338886681604,True,1,1,0.291063466612986,good,2,True
265,670.0,flat,0.642596473969078,True,2,1,0.7654801925833892,good,3,True
266,650.0,flat,-0.6197104559757441,True,1,1,-0.3189748035474296,newdevelopment,2,True
267,750.0,flat,-1.1667101256185004,True,1,1,-0.8395841535607526,good,2,True
268,725.0,flat,-0.409325967651607,True,1,1,-0.8229548089053015,Desconocido,Desconocido,Desconocido
269,620.0,studio,-1.6716328975964292,False,0,1,-1.094271805483795,good,1,True
270,680.0,flat,-1.040479432624018,True,1,1,-0.9896917046506246,good,bj,False
271,750.0,flat,1.147519245947007,True,3,1,-0.3089232885556903,good,bj,True
272,670.0,flat,-0.2830952746571248,True,1,1,-0.3189748035474296,newdevelopment,1,True
273,600.0,flat,0.642596473969078,True,3,1,0.8911241299801309,Desconocido,Desconocido,Desconocido
274,750.0,flat,0.432211985644941,True,2,1,-0.3019020097011665,good,4,False
275,700.0,flat,-0.9984025349591908,True,2,1,-0.5302044347708932,good,3,False
276,695.0,flat,-0.0727107863329878,False,1,1,-0.8159335300507776,good,1,True
277,710.0,flat,0.2639043949856314,True,1,1,0.614485743111893,good,2,True
278,620.0,flat,0.8529809622932151,True,2,1,2.4080159953511475,good,2,False
279,700.0,flat,0.8529809622932151,True,3,1,1.78918264957296,good,1,False
280,715.0,flat,1.231673041276662,True,3,1,1.6715947058093032,good,bj,False
281,750.0,flat,-0.409325967651607,True,1,1,-0.4061864777404621,good,1,True
282,750.0,flat,-0.6197104559757441,True,1,1,-0.6114295448879633,good,2,True
283,550.0,studio,-1.4612484092722922,False,0,1,-0.8905069023056673,good,bj,False
284,730.0,flat,0.0114430089966669,True,1,1,0.8206896168394868,good,Desconocido,False
285,750.0,penthouse,-0.5776335583109167,True,2,1,-0.9467510413403264,good,4,True
286,700.0,flat,-0.6197104559757441,True,1,1,-0.2078168730505475,good,bj,False
287,680.0,flat,1.0633654506173522,True,2,1,-0.2509792609562517,renew,bj,True
288,600.0,flat,-1.33501771627781,False,1,1,-0.9076536043503992,good,4,False
289,750.0,flat,0.8529809622932151,True,2,1,1.0566045863514868,good,1,False
290,700.0,flat,0.0955968043263218,True,1,1,-0.2704171171535123,good,2,True
291,690.0,flat,0.7267502692987329,True,2,1,-0.6959066157376549,good,bj,True
292,700.0,flat,-0.409325967651607,True,1,1,-0.6544441163967302,good,bj,False
293,750.0,flat,1.147519245947007,True,2,1,-0.216242407675976,good,5,True
294,735.0,flat,-0.3672490699867796,True,1,1,-0.1977653580588081,good,4,True
295,700.0,flat,0.8529809622932151,True,3,1,0.0796860189925851,good,5,True
296,725.0,flat,0.642596473969078,True,3,1,-0.0333935246644824,good,Desconocido,False
297,733.0,flat,0.3648889493812174,True,2,1,0.8752338673093665,good,2,True
298,750.0,flat,-0.9984025349591908,True,1,1,-0.9210309882732288,good,bj,True
299,675.0,flat,0.3901350879801136,True,2,1,-0.8161552546461837,good,bj,False
300,650.0,flat,1.0633654506173522,True,2,1,1.9487504500668216,good,2,False
301,730.0,flat,-0.3251721723219523,True,1,1,-0.7996737263876699,good,bj,True
302,700.0,flat,1.568288222595281,True,1,1,0.584331198136675,good,bj,True
303,690.0,studio,-0.914248739629536,False,0,1,-0.8056602904636323,good,2,True
304,700.0,flat,0.432211985644941,True,2,1,1.956141269913689,good,1,False
305,600.0,duplex,1.231673041276662,True,2,2,2.0528131935107115,good,2,False
306,700.0,studio,-1.4612484092722922,False,0,1,-1.1831094600431382,good,bj,False
307,690.0,flat,0.0114430089966669,True,2,1,0.9095272713988302,good,bj,False
308,750.0,duplex,2.283595482897347,True,3,3,0.8425664435862137,good,1,False
309,700.0,studio,-0.3672490699867796,True,0,1,-0.608103675956873,good,bj,False
310,670.0,flat,0.0535199066614944,True,1,1,1.3626584362102558,good,bj,True
311,750.0,flat,0.8529809622932151,True,2,1,0.6198071334016374,good,4,True
312,740.0,studio,-1.124633227953673,True,0,1,-0.619115997528705,good,bj,True
313,750.0,flat,2.115287892238037,True,4,2,0.8334757351745671,good,1,False
314,750.0,flat,0.0955968043263218,True,2,1,-0.812681569318156,good,3,False
315,750.0,studio,0.432211985644941,True,0,1,-0.031471911504297,good,bj,True
316,650.0,studio,-1.33501771627781,True,0,1,-0.8351496616526323,good,bj,False
317,625.0,flat,-0.3672490699867796,True,1,1,0.614264018516487,good,2,True
318,700.0,flat,-1.040479432624018,True,1,1,-1.0667040474549805,good,bj,True
319,750.0,flat,1.4841344272656265,True,2,2,1.0391622515128802,good,1,False
320,600.0,studio,-1.4612484092722922,False,0,1,-0.952441972622414,good,bj,False
321,750.0,flat,1.231673041276662,True,2,2,-0.2823902453054371,good,2,True
322,700.0,flat,-0.19894147932747,True,1,1,1.1311779586063764,good,1,True
323,750.0,flat,1.2737499389414892,True,3,2,0.8896459660107575,good,2,True
324,750.0,flat,-0.4934797629812619,True,2,1,-0.7292392132470258,good,2,True
325,625.0,flat,-0.1147876839978152,True,2,1,1.99169111337712,good,bj,False
326,750.0,flat,-0.5776335583109167,True,1,1,-0.042262508480723,good,1,False
327,695.0,flat,-0.0306338886681604,True,1,1,-0.5989390593467577,good,4,True
328,720.0,flat,-0.0727107863329878,True,2,1,-0.2400408475828883,good,bj,False
329,745.0,flat,0.5584426786394233,True,2,1,0.8943760907127525,good,2,True
330,720.0,flat,0.4153812265790098,True,2,1,0.8813682477822663,good,2,True
331,750.0,flat,-0.19894147932747,True,2,1,-0.6826770482117627,good,1,False
332,720.0,studio,-0.4934797629812619,True,0,1,-0.8049212084789455,good,1,True
333,725.0,studio,-0.6617873536405715,False,0,1,-1.1499246789307047,good,8,True
334,750.0,flat,0.8529809622932151,False,2,1,-0.642101447252462,good,5,True
335,550.0,flat,1.1054423482821796,True,2,1,2.272616175756541,good,1,True
336,640.0,flat,0.3901350879801136,True,2,1,0.9321431801302436,good,2,True
337,700.0,flat,-0.2410183769922974,True,1,1,-0.3727060638341539,good,1,True
